sim_num,date,virus_id,virus,outbreak_size
9,40,0,Measles,26
9,41,0,Measles,27
9,42,0,Measles,27
9,43,0,Measles,28
9,44,0,Measles,30
9,45,0,Measles,31
9,46,0,Measles,32
9,47,0,Measles,32
9,48,0,Measles,33
9,49,0,Measles,33
9,50,0,Measles,34
9,51,0,Measles,35
9,52,0,Measles,36
9,53,0,Measles,37
9,54,0,Measles,38
9,55,0,Measles,38
9,56,0,Measles,38
9,57,0,Measles,38
9,58,0,Measles,38
9,59,0,Measles,39
9,60,0,Measles,39
10,0,0,Measles,3
10,1,0,Measles,3
10,2,0,Measles,3
10,3,0,Measles,3
10,4,0,Measles,3
10,5,0,Measles,3
10,6,0,Measles,3
10,7,0,Measles,3
10,8,0,Measles,3
10,9,0,Measles,3
10,10,0,Measles,3
10,11,0,Measles,3
10,12,0,Measles,3
10,13,0,Measles,3
10,14,0,Measles,3
10,15,0,Measles,3
10,16,0,Measles,3
10,17,0,Measles,3
10,18,0,Measles,3
10,19,0,Measles,3
10,20,0,Measles,3
10,21,0,Measles,3
10,22,0,Measles,3
10,23,0,Measles,3
10,24,0,Measles,3
10,25,0,Measles,3
10,26,0,Measles,3
10,27,0,Measles,3
10,28,0,Measles,3
10,29,0,Measles,3
10,30,0,Measles,3
10,31,0,Measles,3
10,32,0,Measles,3
10,33,0,Measles,3
10,34,0,Measles,3
10,35,0,Measles,3
10,36,0,Measles,3
10,37,0,Measles,3
10,38,0,Measles,3
10,39,0,Measles,3
10,40,0,Measles,3
10,41,0,Measles,3
10,42,0,Measles,3
10,43,0,Measles,3
10,44,0,Measles,3
10,45,0,Measles,3
10,46,0,Measles,3
10,47,0,Measles,3
10,48,0,Measles,3
10,49,0,Measles,3
10,50,0,Measles,3
10,51,0,Measles,3
10,52,0,Measles,3
10,53,0,Measles,3
10,54,0,Measles,3
10,55,0,Measles,3
10,56,0,Measles,3
10,57,0,Measles,3
10,58,0,Measles,3
10,59,0,Measles,3
10,60,0,Measles,3
11,0,0,Measles,3
11,1,0,Measles,3
11,2,0,Measles,3
11,3,0,Measles,3
11,4,0,Measles,3
11,5,0,Measles,3
11,6,0,Measles,4
11,7,0,Measles,5
11,8,0,Measles,5
11,9,0,Measles,5
11,10,0,Measles,5
11,11,0,Measles,6
11,12,0,Measles,6
11,13,0,Measles,6
11,14,0,Measles,6
11,15,0,Measles,6
11,16,0,Measles,6
11,17,0,Measles,6
11,18,0,Measles,6
11,19,0,Measles,6
11,20,0,Measles,7
11,21,0,Measles,7
11,22,0,Measles,8
11,23,0,Measles,8
11,24,0,Measles,8
11,25,0,Measles,11
11,26,0,Measles,13
11,27,0,Measles,13
11,28,0,Measles,14
11,29,0,Measles,14
11,30,0,Measles,14
11,31,0,Measles,16
11,32,0,Measles,17
11,33,0,Measles,20
11,34,0,Measles,22
11,35,0,Measles,23
11,36,0,Measles,23
11,37,0,Measles,23
11,38,0,Measles,23
11,39,0,Measles,26
11,40,0,Measles,30
11,41,0,Measles,31
11,42,0,Measles,33
11,43,0,Measles,35
11,44,0,Measles,36
11,45,0,Measles,36
11,46,0,Measles,36
11,47,0,Measles,37
11,48,0,Measles,40
11,49,0,Measles,41
11,50,0,Measles,43
11,51,0,Measles,43
11,52,0,Measles,43
11,53,0,Measles,43
11,54,0,Measles,43
11,55,0,Measles,44
11,56,0,Measles,45
11,57,0,Measles,45
11,58,0,Measles,45
11,59,0,Measles,46
11,60,0,Measles,47
12,0,0,Measles,3
12,1,0,Measles,3
12,2,0,Measles,3
12,3,0,Measles,3
12,4,0,Measles,3
12,5,0,Measles,3
12,6,0,Measles,3
12,7,0,Measles,3
12,8,0,Measles,3
